grandprix,year,driver_name,driver_code,driver_number,track,track_type,wet_dry,fastest_lap_time,avg_lap_time,avg_sector_1_time,avg_sector_2_time,avg_sector_3_time,pitstops,grid_position,finished_position
Italian Grand Prix,2024,Oscar PIASTRI,PIA,81,Monza,circuit,dry,81.943,83.7616,28.230057692307692,28.469807692307693,27.834134615384617,2,2.0,2.0
Azerbaijan Grand Prix,2024,Max VERSTAPPEN,VER,1,Baku,street,dry,106.798,109.48858333333334,40.009699999999995,44.5993,26.1833,2,6.0,5.0
Azerbaijan Grand Prix,2024,Daniel RICCIARDO,RIC,3,Baku,street,dry,108.38,110.88753061224489,40.56654,45.12066,26.3325,1,15.0,13.0
Azerbaijan Grand Prix,2024,Lando NORRIS,NOR,4,Baku,street,dry,105.255,109.54893877551021,39.58066,44.16698,26.06014,1,16.0,4.0
Azerbaijan Grand Prix,2024,Pierre GASLY,GAS,10,Baku,street,dry,108.018,110.332,40.10002,45.07162,26.243319999999997,1,,12.0
Azerbaijan Grand Prix,2024,Sergio PEREZ,PER,11,Baku,street,dry,107.013,108.13640425531915,39.03270833333333,43.82164583333333,25.63054166666667,1,4.0,17.0
Azerbaijan Grand Prix,2024,Fernando ALONSO,ALO,14,Baku,street,dry,107.057,110.62297959183672,40.03808,44.81,26.073420000000002,1,8.0,6.0
Azerbaijan Grand Prix,2024,Charles LECLERC,LEC,16,Baku,street,dry,107.067,109.19877551020407,39.52908,44.0624,25.944740000000003,1,1.0,2.0
Azerbaijan Grand Prix,2024,Lance STROLL,STR,18,Baku,street,dry,108.148,109.90909523809523,39.97054545454545,44.730954545454544,25.981818181818184,2,14.0,19.0
Azerbaijan Grand Prix,2024,Yuki TSUNODA,TSU,22,Baku,street,dry,110.887,113.92191666666668,42.15661538461539,45.84107692307692,27.310153846153845,1,12.0,
Azerbaijan Grand Prix,2024,Alexander ALBON,ALB,23,Baku,street,dry,106.947,110.6204081632653,40.27478,44.54428,26.108060000000002,1,10.0,7.0
Azerbaijan Grand Prix,2024,ZHOU Guanyu,ZHO,24,Baku,street,dry,107.644,111.7301836734694,40.688939999999995,45.02568,26.30634,1,18.0,14.0
Azerbaijan Grand Prix,2024,Nico HULKENBERG,HUL,27,Baku,street,dry,107.691,110.6368163265306,40.31287755102041,44.53904000000001,26.13044,1,13.0,11.0
Azerbaijan Grand Prix,2024,Esteban OCON,OCO,31,Baku,street,dry,108.831,110.54731249999999,40.38408163265306,45.158632653061225,26.138551020408162,1,19.0,15.0
Azerbaijan Grand Prix,2024,Franco COLAPINTO,COL,43,Baku,street,dry,107.274,110.67338775510204,40.236979591836736,44.73406,26.030659999999997,1,9.0,8.0
Azerbaijan Grand Prix,2024,Lewis HAMILTON,HAM,44,Baku,street,dry,107.236,110.57034693877551,40.29552,44.77064,25.82792,1,7.0,9.0
Azerbaijan Grand Prix,2024,Oliver BEARMAN,BEA,50,Baku,street,dry,107.048,110.69736734693878,40.19808,44.70996,26.11448,1,11.0,10.0
Azerbaijan Grand Prix,2024,Carlos SAINZ,SAI,55,Baku,street,dry,106.866,108.11936170212765,38.9239375,43.86320833333334,25.69141666666667,1,3.0,18.0
Azerbaijan Grand Prix,2024,George RUSSELL,RUS,63,Baku,street,dry,106.628,109.56595918367347,39.6901,44.23798,25.93022,1,5.0,3.0
Azerbaijan Grand Prix,2024,Valtteri BOTTAS,BOT,77,Baku,street,dry,108.418,111.50147916666667,40.52,44.913326530612245,26.381632653061224,1,17.0,16.0
Azerbaijan Grand Prix,2024,Oscar PIASTRI,PIA,81,Baku,street,dry,107.06,109.01736734693877,39.4612,43.938199999999995,25.90268,1,2.0,1.0
Singapore Grand Prix,2024,Max VERSTAPPEN,VER,1,Singapore,street,dry,95.967,97.55189999999999,29.178333333333335,41.261409836065575,27.466688524590165,1,2.0,2.0
Singapore Grand Prix,2024,Daniel RICCIARDO,RIC,3,Singapore,street,dry,94.486,99.51214035087719,30.268466666666665,42.0923,28.1567,3,16.0,18.0
Singapore Grand Prix,2024,Lando NORRIS,NOR,4,Singapore,street,dry,94.925,97.22898333333333,29.098081967213115,41.007229508196716,27.470868852459017,1,1.0,1.0
Singapore Grand Prix,2024,Pierre GASLY,GAS,10,Singapore,street,dry,96.927,99.62720338983051,29.65945,42.39235,27.942349999999998,1,18.0,17.0
Singapore Grand Prix,2024,Sergio PEREZ,PER,11,Singapore,street,dry,97.477,98.84366101694916,29.359750000000002,41.948049999999995,27.84295,1,13.0,10.0
Singapore Grand Prix,2024,Fernando ALONSO,ALO,14,Singapore,street,dry,97.741,98.78596610169492,29.328983333333333,42.08781666666667,27.700866666666666,1,7.0,8.0
Singapore Grand Prix,2024,Charles LECLERC,LEC,16,Singapore,street,dry,95.371,98.17905,29.131049180327867,41.72975409836065,27.629540983606557,1,9.0,5.0
Singapore Grand Prix,2024,Lance STROLL,STR,18,Singapore,street,dry,97.851,99.44291525423728,29.49845,42.35295,27.940816666666667,1,17.0,14.0
Singapore Grand Prix,2024,Kevin MAGNUSSEN,MAG,20,Singapore,street,dry,94.754,100.8666111111111,29.922607142857142,43.09571428571429,28.794125,2,14.0,19.0
Singapore Grand Prix,2024,Yuki TSUNODA,TSU,22,Singapore,street,dry,96.393,98.83627118644068,29.4479,41.94871666666666,27.811116666666667,1,8.0,12.0
Singapore Grand Prix,2024,Alexander ALBON,ALB,23,Singapore,street,dry,96.888,102.4543076923077,31.122285714285713,42.915214285714285,29.529071428571427,1,11.0,
Singapore Grand Prix,2024,ZHOU Guanyu,ZHO,24,Singapore,street,dry,97.461,99.59923728813558,29.561101694915255,42.27741666666667,28.09671666666667,1,20.0,15.0
Singapore Grand Prix,2024,Nico HULKENBERG,HUL,27,Singapore,street,dry,97.47,98.78554237288135,29.448333333333334,42.03713333333334,27.680999999999997,1,6.0,9.0
Singapore Grand Prix,2024,Esteban OCON,OCO,31,Singapore,street,dry,97.964,99.42437288135594,29.566750000000003,42.3337,27.877033333333333,1,15.0,13.0
Singapore Grand Prix,2024,Franco COLAPINTO,COL,43,Singapore,street,dry,97.262,98.80635593220339,29.44025,41.881483333333335,27.864250000000002,1,12.0,11.0
Singapore Grand Prix,2024,Lewis HAMILTON,HAM,44,Singapore,street,dry,97.393,98.60681666666666,29.465639344262296,41.83416393442623,27.636540983606558,1,3.0,6.0
Singapore Grand Prix,2024,Carlos SAINZ,SAI,55,Singapore,street,dry,96.561,98.70236666666666,29.30995081967213,41.90777049180328,27.78406557377049,1,10.0,7.0
Singapore Grand Prix,2024,George RUSSELL,RUS,63,Singapore,street,dry,97.047,98.21213333333334,29.28249180327869,41.6672131147541,27.571426229508198,1,4.0,4.0
Singapore Grand Prix,2024,Valtteri BOTTAS,BOT,77,Singapore,street,dry,97.524,99.61886440677966,29.614033333333335,42.359500000000004,27.977116666666667,1,19.0,16.0
Singapore Grand Prix,2024,Oscar PIASTRI,PIA,81,Singapore,street,dry,95.745,97.85958333333333,29.12501639344262,41.56585245901639,27.491524590163934,1,5.0,3.0
United States Grand Prix,2024,Max VERSTAPPEN,VER,1,Austin,circuit,dry,98.117,101.99583333333332,27.489672727272726,40.694472727272725,34.13210909090909,1,2.0,3.0
United States Grand Prix,2024,Lando NORRIS,NOR,4,Austin,circuit,dry,97.679,101.89788888888889,27.522363636363636,40.56590909090909,34.13156363636364,1,1.0,4.0
United States Grand Prix,2024,Pierre GASLY,GAS,10,Austin,circuit,dry,98.311,103.0546111111111,27.892236363636364,40.97921818181818,34.59710909090909,1,7.0,12.0
United States Grand Prix,2024,Sergio PEREZ,PER,11,Austin,circuit,dry,98.514,102.645,27.45750909090909,41.08256363636364,34.41696363636363,1,10.0,7.0
United States Grand Prix,2024,Fernando ALONSO,ALO,14,Austin,circuit,dry,99.261,103.47371698113207,27.838444444444445,41.3385925925926,34.61822222222222,1,8.0,13.0
United States Grand Prix,2024,Charles LECLERC,LEC,16,Austin,circuit,dry,97.834,101.66907407407408,27.479563636363636,40.49307272727273,34.02103636363636,1,4.0,1.0
United States Grand Prix,2024,Lance STROLL,STR,18,Austin,circuit,dry,99.214,103.67681132075472,28.0185,41.42783333333333,34.592592592592595,1,14.0,15.0
United States Grand Prix,2024,Kevin MAGNUSSEN,MAG,20,Austin,circuit,dry,98.21,102.75358490566038,27.954272727272727,41.00667272727273,34.39083636363637,2,9.0,11.0
United States Grand Prix,2024,Yuki TSUNODA,TSU,22,Austin,circuit,dry,99.193,103.47905660377359,28.03372222222222,41.288555555555554,34.515462962962964,1,11.0,14.0
United States Grand Prix,2024,Alexander ALBON,ALB,23,Austin,circuit,dry,99.084,102.66873076923078,28.317759259259258,41.23868518518519,34.45211111111111,2,16.0,16.0
United States Grand Prix,2024,ZHOU Guanyu,ZHO,24,Austin,circuit,dry,99.272,103.85534615384616,28.626925925925928,41.50233333333334,34.48937037037037,2,20.0,19.0
United States Grand Prix,2024,Nico HULKENBERG,HUL,27,Austin,circuit,dry,98.404,102.65261111111111,27.732363636363637,40.9712,34.30574545454545,1,12.0,8.0
United States Grand Prix,2024,Liam LAWSON,LAW,30,Austin,circuit,dry,98.091,102.80796296296296,27.687763636363638,41.100618181818184,34.32485454545454,1,15.0,9.0
United States Grand Prix,2024,Esteban OCON,OCO,31,Austin,circuit,dry,97.33,103.54767307692308,28.23362962962963,41.429648148148146,34.688685185185186,2,13.0,18.0
United States Grand Prix,2024,Franco COLAPINTO,COL,43,Austin,circuit,dry,97.611,102.82375925925926,27.681740740740743,41.07801818181819,34.37034545454545,1,17.0,10.0
United States Grand Prix,2024,Lewis HAMILTON,HAM,44,Austin,circuit,dry,,,,,,0,19.0,
United States Grand Prix,2024,Carlos SAINZ,SAI,55,Austin,circuit,dry,97.763,101.81538888888889,27.508363636363637,40.5236,34.075818181818185,1,3.0,2.0
United States Grand Prix,2024,George RUSSELL,RUS,63,Austin,circuit,dry,97.656,102.40877777777777,27.60161111111111,40.86407272727273,34.36423636363636,1,6.0,6.0
United States Grand Prix,2024,Valtteri BOTTAS,BOT,77,Austin,circuit,dry,100.575,103.9927358490566,28.089185185185187,41.497129629629626,34.733444444444444,1,18.0,17.0
United States Grand Prix,2024,Oscar PIASTRI,PIA,81,Austin,circuit,dry,97.883,102.00516666666665,27.582109090909093,40.65152727272727,34.08678181818182,1,5.0,5.0
Mexico City Grand Prix,2024,Max VERSTAPPEN,VER,1,Mexico City,circuit,dry,80.872,85.33914492753622,31.238528571428574,32.75978571428571,21.8631,1,2.0,6.0
Mexico City Grand Prix,2024,Lando NORRIS,NOR,4,Mexico City,circuit,dry,79.691,84.80147826086956,30.58824285714286,32.59722857142857,21.831685714285715,1,3.0,2.0
Mexico City Grand Prix,2024,Pierre GASLY,GAS,10,Mexico City,circuit,dry,81.274,86.05873529411764,31.236852941176473,32.77783823529412,22.038840579710147,1,8.0,10.0
Mexico City Grand Prix,2024,Sergio PEREZ,PER,11,Mexico City,circuit,dry,79.209,86.28789393939394,32.034579710144925,32.842652173913045,22.10455072463768,3,18.0,17.0
Mexico City Grand Prix,2024,Fernando ALONSO,ALO,14,Mexico City,circuit,dry,82.722,100.03307142857143,40.10261538461538,36.20892307692308,24.69014285714286,0,13.0,
Mexico City Grand Prix,2024,Charles LECLERC,LEC,16,Mexico City,circuit,dry,78.336,84.99413235294116,30.790185714285716,32.71465714285714,21.9146,2,4.0,3.0
Mexico City Grand Prix,2024,Lance STROLL,STR,18,Mexico City,circuit,dry,81.311,86.10879411764707,31.400529411764705,32.92517391304348,22.039420289855073,1,14.0,11.0
Mexico City Grand Prix,2024,Kevin MAGNUSSEN,MAG,20,Mexico City,circuit,dry,80.637,85.51382608695651,30.885357142857142,32.79738571428572,22.06952857142857,1,7.0,7.0
Mexico City Grand Prix,2024,Yuki TSUNODA,TSU,22,Mexico City,circuit,dry,,,,,,0,11.0,
Mexico City Grand Prix,2024,Alexander ALBON,ALB,23,Mexico City,circuit,dry,,,,,,0,9.0,
Mexico City Grand Prix,2024,ZHOU Guanyu,ZHO,24,Mexico City,circuit,dry,81.553,86.50335294117647,31.691405797101446,33.00631884057971,22.044144927536234,1,20.0,15.0
Mexico City Grand Prix,2024,Nico HULKENBERG,HUL,27,Mexico City,circuit,dry,80.748,85.85929411764705,31.13027536231884,32.93776811594203,22.0178115942029,1,10.0,9.0
Mexico City Grand Prix,2024,Liam LAWSON,LAW,30,Mexico City,circuit,dry,79.502,86.36662686567165,31.76684057971014,32.9988115942029,22.181159420289855,2,12.0,16.0
Mexico City Grand Prix,2024,Esteban OCON,OCO,31,Mexico City,circuit,dry,80.659,86.17401470588234,31.460478260869568,32.80805797101449,22.11865217391304,1,19.0,13.0
Mexico City Grand Prix,2024,Franco COLAPINTO,COL,43,Mexico City,circuit,dry,80.09,86.06263235294118,31.42889855072464,32.92655072463768,21.94627536231884,1,16.0,12.0
Mexico City Grand Prix,2024,Lewis HAMILTON,HAM,44,Mexico City,circuit,dry,80.371,85.3145072463768,30.76307142857143,32.83504285714286,21.94967142857143,1,6.0,4.0
Mexico City Grand Prix,2024,Carlos SAINZ,SAI,55,Mexico City,circuit,dry,80.137,84.76468115942029,30.596714285714285,32.711885714285714,21.67105714285714,1,1.0,1.0
Mexico City Grand Prix,2024,George RUSSELL,RUS,63,Mexico City,circuit,dry,80.731,85.31915942028985,30.9587,32.662299999999995,21.941914285714287,1,5.0,5.0
Mexico City Grand Prix,2024,Valtteri BOTTAS,BOT,77,Mexico City,circuit,dry,81.085,86.258,31.611724637681156,32.730999999999995,22.142521739130437,1,15.0,14.0
Mexico City Grand Prix,2024,Oscar PIASTRI,PIA,81,Mexico City,circuit,dry,80.064,85.32704347826086,31.159114285714285,32.525557142857146,21.847971428571427,1,17.0,8.0
São Paulo Grand Prix,2024,Max VERSTAPPEN,VER,1,Interlagos,circuit,wet,80.472,88.93819402985075,22.549298507462687,46.95991176470588,20.249632352941177,1,12.0,1.0
São Paulo Grand Prix,2024,Lando NORRIS,NOR,4,Interlagos,circuit,wet,81.517,89.11853030303031,22.929358208955225,46.89983823529411,20.47726470588235,2,1.0,6.0
São Paulo Grand Prix,2024,Pierre GASLY,GAS,10,Interlagos,circuit,wet,81.645,89.37925373134328,22.57758208955224,47.13375,20.4695,1,15.0,3.0
São Paulo Grand Prix,2024,Sergio PEREZ,PER,11,Interlagos,circuit,wet,82.143,89.62648484848485,23.00071212121212,46.8969705882353,20.41663235294118,2,13.0,11.0
São Paulo Grand Prix,2024,Fernando ALONSO,ALO,14,Interlagos,circuit,wet,82.293,89.97192424242424,23.183477611940297,46.753235294117644,20.89123529411765,2,9.0,14.0
São Paulo Grand Prix,2024,Charles LECLERC,LEC,16,Interlagos,circuit,wet,81.631,89.44462121212122,22.8944776119403,46.80588235294118,20.46745588235294,2,6.0,5.0
São Paulo Grand Prix,2024,Lance STROLL,STR,18,Interlagos,circuit,wet,,,,,,0,10.0,
São Paulo Grand Prix,2024,Yuki TSUNODA,TSU,22,Interlagos,circuit,wet,81.828,89.44881818181818,22.921044776119402,47.05295588235294,20.40105882352941,2,3.0,7.0
São Paulo Grand Prix,2024,ZHOU Guanyu,ZHO,24,Interlagos,circuit,wet,83.058,90.002296875,24.502641791044773,47.52963235294118,20.75470588235294,4,20.0,15.0
São Paulo Grand Prix,2024,Nico HULKENBERG,HUL,27,Interlagos,circuit,wet,83.764,92.55015384615385,25.989464285714288,46.97679310344827,21.31148275862069,3,19.0,
São Paulo Grand Prix,2024,Liam LAWSON,LAW,30,Interlagos,circuit,wet,82.123,89.53301515151516,23.153363636363636,46.74573529411765,20.57045588235294,2,5.0,9.0
São Paulo Grand Prix,2024,Esteban OCON,OCO,31,Interlagos,circuit,wet,81.771,89.27785074626865,22.61955223880597,47.21861764705882,20.264632352941177,1,4.0,2.0
São Paulo Grand Prix,2024,Franco COLAPINTO,COL,43,Interlagos,circuit,wet,84.296,88.79203571428572,23.702310344827584,46.81458620689655,19.425103448275863,2,18.0,
São Paulo Grand Prix,2024,Lewis HAMILTON,HAM,44,Interlagos,circuit,wet,82.041,89.60592424242424,22.924492537313434,46.828147058823525,20.640102941176472,2,16.0,10.0
São Paulo Grand Prix,2024,Oliver BEARMAN,BEA,50,Interlagos,circuit,wet,82.494,89.61640909090909,23.13931343283582,46.9477205882353,20.460102941176473,2,17.0,12.0
São Paulo Grand Prix,2024,Carlos SAINZ,SAI,55,Interlagos,circuit,wet,84.201,91.24777142857143,23.85325,47.677864864864866,20.994513513513514,2,14.0,
São Paulo Grand Prix,2024,George RUSSELL,RUS,63,Interlagos,circuit,wet,81.645,89.08183333333334,22.963,46.81154411764706,20.40085294117647,2,2.0,4.0
São Paulo Grand Prix,2024,Valtteri BOTTAS,BOT,77,Interlagos,circuit,wet,82.877,90.28228358208955,22.895253731343285,47.06027941176471,20.590382352941177,1,11.0,13.0
São Paulo Grand Prix,2024,Oscar PIASTRI,PIA,81,Interlagos,circuit,wet,81.532,89.2965303030303,22.997611940298505,46.67288235294117,20.530264705882352,2,8.0,8.0
Las Vegas Grand Prix,2024,Max VERSTAPPEN,VER,1,Las Vegas,street,dry,96.248,98.01851063829787,28.722687500000003,32.964346938775506,37.026061224489794,2,5.0,5.0
Las Vegas Grand Prix,2024,Lando NORRIS,NOR,4,Las Vegas,street,dry,94.876,98.32047826086956,29.067122448979593,33.154979591836735,37.003571428571426,3,6.0,6.0
Las Vegas Grand Prix,2024,Pierre GASLY,GAS,10,Las Vegas,street,dry,98.314,101.14838461538463,30.28392857142857,33.692,38.284285714285716,1,3.0,
Las Vegas Grand Prix,2024,Sergio PEREZ,PER,11,Las Vegas,street,dry,96.326,98.82506382978724,28.994204081632653,33.25477551020408,37.256959183673466,2,16.0,10.0
Las Vegas Grand Prix,2024,Fernando ALONSO,ALO,14,Las Vegas,street,dry,96.553,98.99270212765958,29.15269387755102,33.37016326530612,37.11675510204082,2,17.0,11.0
Las Vegas Grand Prix,2024,Charles LECLERC,LEC,16,Las Vegas,street,dry,95.674,98.02248936170213,28.836244897959187,33.064020408163266,36.78032653061225,2,4.0,4.0
Las Vegas Grand Prix,2024,Lance STROLL,STR,18,Las Vegas,street,dry,97.179,98.97804255319149,29.538857142857143,33.29036734693878,37.096163265306124,2,20.0,15.0
Las Vegas Grand Prix,2024,Kevin MAGNUSSEN,MAG,20,Las Vegas,street,dry,96.557,99.27939583333334,28.929755102040815,33.501163265306126,37.225367346938775,1,12.0,12.0
Las Vegas Grand Prix,2024,Yuki TSUNODA,TSU,22,Las Vegas,street,dry,96.957,98.94097872340424,29.23427659574468,33.2375306122449,37.191918367346936,2,7.0,9.0
Las Vegas Grand Prix,2024,Alexander ALBON,ALB,23,Las Vegas,street,dry,98.008,100.09134782608696,29.395666666666667,33.60570833333333,37.785041666666665,1,18.0,
Las Vegas Grand Prix,2024,ZHOU Guanyu,ZHO,24,Las Vegas,street,dry,96.324,99.03674468085106,29.04957142857143,33.47681632653061,37.256795918367345,2,13.0,13.0
Las Vegas Grand Prix,2024,Nico HULKENBERG,HUL,27,Las Vegas,street,dry,96.585,98.86048936170214,29.059408163265307,33.367714285714285,37.10557142857143,2,9.0,8.0
Las Vegas Grand Prix,2024,Liam LAWSON,LAW,30,Las Vegas,street,dry,96.98,99.41806382978724,29.260204081632654,33.296510204081635,37.51585714285714,2,15.0,16.0
Las Vegas Grand Prix,2024,Esteban OCON,OCO,31,Las Vegas,street,dry,96.511,99.3916888888889,29.56041666666667,33.454125,37.350375,3,11.0,17.0
Las Vegas Grand Prix,2024,Franco COLAPINTO,COL,43,Las Vegas,street,dry,96.867,99.09702127659575,29.190408163265303,33.50287755102041,37.01114285714286,2,14.0,14.0
Las Vegas Grand Prix,2024,Lewis HAMILTON,HAM,44,Las Vegas,street,dry,95.48,97.7943829787234,28.618938775510202,33.00855102040816,36.81438775510204,2,10.0,2.0
Las Vegas Grand Prix,2024,Carlos SAINZ,SAI,55,Las Vegas,street,dry,95.875,97.98544680851063,28.667204081632654,33.10977551020408,36.84644897959184,2,2.0,3.0
Las Vegas Grand Prix,2024,George RUSSELL,RUS,63,Las Vegas,street,dry,95.717,97.74989361702127,28.58877551020408,32.77510204081633,37.01697959183674,2,1.0,1.0
Las Vegas Grand Prix,2024,Valtteri BOTTAS,BOT,77,Las Vegas,street,dry,96.601,99.7845652173913,29.4201875,33.6036875,37.41591666666667,2,19.0,18.0
Las Vegas Grand Prix,2024,Oscar PIASTRI,PIA,81,Las Vegas,street,dry,96.598,98.59014893617021,29.06569387755102,33.352591836734696,36.93659183673469,2,8.0,7.0
Qatar Grand Prix,2024,Max VERSTAPPEN,VER,1,Lusail,circuit,dry,82.905,91.79401886792452,35.459250000000004,31.221589285714288,28.925928571428575,3,1.0,1.0
Qatar Grand Prix,2024,Lando NORRIS,NOR,4,Lusail,circuit,dry,82.384,92.07484615384615,35.89848214285714,31.219607142857143,29.086375,4,3.0,10.0
Qatar Grand Prix,2024,Pierre GASLY,GAS,10,Lusail,circuit,dry,83.705,92.85171698113207,34.99725,31.421357142857143,29.138410714285715,3,11.0,5.0
Qatar Grand Prix,2024,Sergio PEREZ,PER,11,Lusail,circuit,dry,85.288,91.7934705882353,35.942054054054054,31.787324324324327,28.756378378378383,3,9.0,
Qatar Grand Prix,2024,Fernando ALONSO,ALO,14,Lusail,circuit,dry,83.667,93.12535849056604,35.319607142857144,31.471392857142856,28.959321428571428,3,8.0,7.0
Qatar Grand Prix,2024,Charles LECLERC,LEC,16,Lusail,circuit,dry,83.242,92.09201886792454,35.44074545454546,31.139642857142857,29.092714285714287,3,5.0,2.0
Qatar Grand Prix,2024,Lance STROLL,STR,18,Lusail,circuit,dry,90.935,109.3616,46.57842857142857,34.444,38.23028571428572,2,15.0,
Qatar Grand Prix,2024,Kevin MAGNUSSEN,MAG,20,Lusail,circuit,dry,84.259,93.99767924528302,35.43528571428571,31.318928571428568,29.095428571428574,3,10.0,9.0
Qatar Grand Prix,2024,Yuki TSUNODA,TSU,22,Lusail,circuit,dry,86.144,93.35913461538462,35.972,31.5465,28.886374999999997,4,14.0,13.0
Qatar Grand Prix,2024,Alexander ALBON,ALB,23,Lusail,circuit,dry,85.559,94.34749019607843,36.22692727272727,31.69130909090909,29.225545454545454,4,16.0,15.0
Qatar Grand Prix,2024,ZHOU Guanyu,ZHO,24,Lusail,circuit,dry,83.889,93.09722641509434,35.104214285714285,31.383910714285715,29.16614285714286,3,12.0,8.0
Qatar Grand Prix,2024,Nico HULKENBERG,HUL,27,Lusail,circuit,dry,85.767,93.25661764705882,36.18592105263158,31.424105263157895,28.948842105263157,4,18.0,
Qatar Grand Prix,2024,Liam LAWSON,LAW,30,Lusail,circuit,dry,86.076,93.25498076923077,36.31035714285714,31.345750000000002,28.676892857142857,4,17.0,14.0
Qatar Grand Prix,2024,Esteban OCON,OCO,31,Lusail,circuit,dry,,,,,,1,20.0,
Qatar Grand Prix,2024,Franco COLAPINTO,COL,43,Lusail,circuit,dry,,,,,,1,19.0,
Qatar Grand Prix,2024,Lewis HAMILTON,HAM,44,Lusail,circuit,dry,83.865,92.81046153846154,35.65225,31.68153571428571,29.04417857142857,4,6.0,12.0
Qatar Grand Prix,2024,Carlos SAINZ,SAI,55,Lusail,circuit,dry,83.465,93.11149056603773,35.24657142857143,31.480142857142855,29.048375,3,7.0,6.0
Qatar Grand Prix,2024,George RUSSELL,RUS,63,Lusail,circuit,dry,83.355,92.73365384615384,35.50730357142857,31.30094642857143,28.884535714285715,4,2.0,4.0
Qatar Grand Prix,2024,Valtteri BOTTAS,BOT,77,Lusail,circuit,dry,85.533,93.97918867924528,35.438892857142854,31.386214285714285,29.308535714285714,3,13.0,11.0
Qatar Grand Prix,2024,Oscar PIASTRI,PIA,81,Lusail,circuit,dry,83.218,92.68273584905661,35.388285714285715,31.331410714285713,28.88082142857143,3,4.0,3.0
Abu Dhabi Grand Prix,2024,Max VERSTAPPEN,VER,1,Yas Marina Circuit,circuit,dry,87.765,89.71666071428571,18.492719298245614,38.69929824561404,33.0470701754386,1,5.0,6.0
Abu Dhabi Grand Prix,2024,Lando NORRIS,NOR,4,Yas Marina Circuit,circuit,dry,87.438,89.18992857142858,18.372877192982454,38.473333333333336,32.66517543859649,1,1.0,1.0
Abu Dhabi Grand Prix,2024,Pierre GASLY,GAS,10,Yas Marina Circuit,circuit,dry,89.212,90.39433928571428,18.4289649122807,38.938807017543866,33.36673684210526,1,6.0,7.0
Abu Dhabi Grand Prix,2024,Sergio PEREZ,PER,11,Yas Marina Circuit,circuit,dry,,,,,,0,10.0,
Abu Dhabi Grand Prix,2024,Fernando ALONSO,ALO,14,Yas Marina Circuit,circuit,dry,87.948,90.14685454545454,18.72761403508772,38.86682456140351,33.273947368421055,2,8.0,9.0
Abu Dhabi Grand Prix,2024,Charles LECLERC,LEC,16,Yas Marina Circuit,circuit,dry,88.018,89.62344642857143,18.366175438596493,38.51598245614035,33.075298245614036,1,14.0,3.0
Abu Dhabi Grand Prix,2024,Lance STROLL,STR,18,Yas Marina Circuit,circuit,dry,88.604,90.49459259259258,18.830185185185186,38.816053571428576,33.611785714285716,2,13.0,14.0
Abu Dhabi Grand Prix,2024,Kevin MAGNUSSEN,MAG,20,Yas Marina Circuit,circuit,dry,85.637,90.62930769230769,19.673928571428572,38.908,33.80983928571429,4,15.0,16.0
Abu Dhabi Grand Prix,2024,Yuki TSUNODA,TSU,22,Yas Marina Circuit,circuit,dry,89.2,90.8308909090909,18.470910714285715,39.110125,33.59792857142857,1,11.0,12.0
Abu Dhabi Grand Prix,2024,Alexander ALBON,ALB,23,Yas Marina Circuit,circuit,dry,89.438,90.7887090909091,18.53061818181818,38.93585714285714,33.67275,1,16.0,11.0
Abu Dhabi Grand Prix,2024,ZHOU Guanyu,ZHO,24,Yas Marina Circuit,circuit,dry,87.982,90.38985185185184,18.915767857142857,38.98217857142857,33.34985714285715,2,17.0,13.0
Abu Dhabi Grand Prix,2024,Nico HULKENBERG,HUL,27,Yas Marina Circuit,circuit,dry,89.152,90.42317857142858,18.501947368421053,38.769754385964916,33.48877192982456,1,4.0,8.0
Abu Dhabi Grand Prix,2024,Liam LAWSON,LAW,30,Yas Marina Circuit,circuit,dry,88.751,90.73568627450982,19.492555555555555,39.105444444444444,33.58592592592592,3,12.0,17.0
Abu Dhabi Grand Prix,2024,Franco COLAPINTO,COL,43,Yas Marina Circuit,circuit,dry,89.411,93.86575,19.31876,39.95864,35.43956,1,19.0,
Abu Dhabi Grand Prix,2024,Lewis HAMILTON,HAM,44,Yas Marina Circuit,circuit,dry,87.278,89.66371428571428,18.235877192982453,38.75033333333333,33.011859649122805,1,18.0,4.0
Abu Dhabi Grand Prix,2024,Carlos SAINZ,SAI,55,Yas Marina Circuit,circuit,dry,87.765,89.260125,18.36978947368421,38.36478947368421,32.846543859649124,1,3.0,2.0
Abu Dhabi Grand Prix,2024,Jack DOOHAN,DOO,61,Yas Marina Circuit,circuit,dry,89.121,91.04159999999999,18.409214285714285,39.2665,33.72217857142857,1,20.0,15.0
Abu Dhabi Grand Prix,2024,George RUSSELL,RUS,63,Yas Marina Circuit,circuit,dry,88.195,89.77316071428571,18.254684210526317,38.71094736842105,33.14226315789474,1,7.0,5.0
Abu Dhabi Grand Prix,2024,Valtteri BOTTAS,BOT,77,Yas Marina Circuit,circuit,dry,89.482,93.46303571428572,19.66096551724138,40.27013793103448,34.796379310344825,1,9.0,
Abu Dhabi Grand Prix,2024,Oscar PIASTRI,PIA,81,Yas Marina Circuit,circuit,dry,87.69,89.8549090909091,18.900642857142856,38.65164912280702,33.226,2,2.0,10.0
