grandprix,year,driver_name,driver_code,driver_number,track,track_type,wet_dry,fastest_lap_time,avg_lap_time,avg_sector_1_time,avg_sector_2_time,avg_sector_3_time,pitstops,grid_position,finished_position
British Grand Prix,2023,Lando NORRIS,NOR,4,Silverstone,circuit,dry,90.543,97.17568,32.14170588,39.45258824,26.91913725,1,2,2
British Grand Prix,2023,Pierre GASLY,GAS,10,Silverstone,circuit,dry,91.539,100.6311591,32.78368889,40.52424444,27.90484444,1,10,18
British Grand Prix,2023,Sergio PEREZ,PER,11,Silverstone,circuit,dry,90.914,98.30456,32.01214,39.41839216,27.15829412,1,15,6
British Grand Prix,2023,Fernando ALONSO,ALO,14,Silverstone,circuit,dry,91.338,97.73784,31.99617647,39.56468627,27.14707843,1,9,7
British Grand Prix,2023,Charles LECLERC,LEC,16,Silverstone,circuit,dry,91.255,97.51706122,32.3504902,39.31231373,27.10831373,2,4,9
British Grand Prix,2023,Lance STROLL,STR,18,Silverstone,circuit,dry,91.508,98.12198,31.63845098,39.72152941,27.41201961,1,12,14
British Grand Prix,2023,Kevin MAGNUSSEN,MAG,20,Silverstone,circuit,dry,93.356,94.3378,30.03206667,38.32183333,25.9839,0,19,
British Grand Prix,2023,Nyck DE VRIES,DEV,21,Silverstone,circuit,dry,92.353,97.70602041,32.2714902,39.51292157,27.14935294,2,18,17
British Grand Prix,2023,Yuki TSUNODA,TSU,22,Silverstone,circuit,dry,92.084,97.64267347,32.33872549,39.379,27.20380392,2,16,16
British Grand Prix,2023,Alexander ALBON,ALB,23,Silverstone,circuit,dry,91.273,97.73698,31.98558824,39.62660784,27.08294118,1,8,8
British Grand Prix,2023,ZHOU Guanyu,ZHO,24,Silverstone,circuit,dry,91.769,96.55508333,32.44615686,39.39190196,27.0152549,3,17,15
British Grand Prix,2023,Nico HULKENBERG,HUL,27,Silverstone,circuit,dry,91.776,97.25514286,32.36288235,39.59937255,26.86319608,2,11,13
British Grand Prix,2023,Esteban OCON,OCO,31,Silverstone,circuit,dry,93.846,94.229375,29.833625,38.192125,26.203625,0,13,
British Grand Prix,2023,Lewis HAMILTON,HAM,44,Silverstone,circuit,dry,90.545,97.4262,32.01529412,39.45935294,27.01666667,1,7,3
British Grand Prix,2023,Carlos SAINZ,SAI,55,Silverstone,circuit,dry,91.366,98.48748,32.03894118,39.52609804,27.20166667,1,5,10
British Grand Prix,2023,George RUSSELL,RUS,63,Silverstone,circuit,dry,91.124,98.32462,32.06704,39.42792157,27.17986275,1,6,5
British Grand Prix,2023,Valtteri BOTTAS,BOT,77,Silverstone,circuit,dry,91.852,97.8177,32.17356863,39.32060784,27.28607843,1,,12
British Grand Prix,2023,Oscar PIASTRI,PIA,81,Silverstone,circuit,dry,90.85,98.28902,32.09941176,39.22747059,27.24058824,1,3,4
Hungarian Grand Prix,2023,Max VERSTAPPEN,VER,1,Hungaroring,circuit,dry,80.504,83.52226866,30.6203913,29.85937681,23.58866667,2,2,1
Hungarian Grand Prix,2023,Logan SARGEANT,SAR,2,Hungaroring,circuit,dry,83.496,85.67821875,31.14030303,30.90757576,24.19145455,2,20,18
Hungarian Grand Prix,2023,Daniel RICCIARDO,RIC,3,Hungaroring,circuit,dry,83.934,85.14336364,30.98064706,30.70976471,23.99744118,2,13,13
Hungarian Grand Prix,2023,Lando NORRIS,NOR,4,Hungaroring,circuit,dry,82.178,84.04110448,30.8544058,29.92736232,23.74669565,2,3,2
Hungarian Grand Prix,2023,Pierre GASLY,GAS,10,Hungaroring,circuit,dry,,,,,,0,15,
Hungarian Grand Prix,2023,Sergio PEREZ,PER,11,Hungaroring,circuit,dry,82.295,84.03379104,30.69734783,30.13737681,23.70395652,2,9,3
Hungarian Grand Prix,2023,Fernando ALONSO,ALO,14,Hungaroring,circuit,dry,82.745,84.52853731,30.94211594,30.30281159,23.85321739,2,8,9
Hungarian Grand Prix,2023,Charles LECLERC,LEC,16,Hungaroring,circuit,dry,82.469,84.38595522,30.93234783,30.12317391,23.91002899,2,6,7
Hungarian Grand Prix,2023,Lance STROLL,STR,18,Hungaroring,circuit,dry,83.425,84.86157576,30.94511765,30.47032353,24.01314706,2,14,10
Hungarian Grand Prix,2023,Kevin MAGNUSSEN,MAG,20,Hungaroring,circuit,dry,83.864,85.86956061,31.18147059,30.93077941,24.28777941,2,19,17
Hungarian Grand Prix,2023,Yuki TSUNODA,TSU,22,Hungaroring,circuit,dry,83.269,85.37136364,31.08944118,30.81552941,24.05601471,2,17,15
Hungarian Grand Prix,2023,Alexander ALBON,ALB,23,Hungaroring,circuit,dry,84.051,85.071,31.00983824,30.62580882,23.96976471,2,16,11
Hungarian Grand Prix,2023,ZHOU Guanyu,ZHO,24,Hungaroring,circuit,dry,83.743,85.38727273,31.18991045,30.79723529,24.08569118,2,5,16
Hungarian Grand Prix,2023,Nico HULKENBERG,HUL,27,Hungaroring,circuit,dry,83.573,85.43186364,31.01845588,30.86141176,24.09576471,2,10,14
Hungarian Grand Prix,2023,Esteban OCON,OCO,31,Hungaroring,circuit,dry,101.181,101.181,32.666,38.194,30.321,0,12,
Hungarian Grand Prix,2023,Lewis HAMILTON,HAM,44,Hungaroring,circuit,dry,81.601,84.04189552,30.90328986,30.0297971,23.66443478,2,1,4
Hungarian Grand Prix,2023,Carlos SAINZ,SAI,55,Hungaroring,circuit,dry,82.584,84.51313433,30.82395652,30.31163768,23.90676812,2,11,8
Hungarian Grand Prix,2023,George RUSSELL,RUS,63,Hungaroring,circuit,dry,82.158,84.40104478,30.90847826,30.23537681,23.76102899,2,18,6
Hungarian Grand Prix,2023,Valtteri BOTTAS,BOT,77,Hungaroring,circuit,dry,83.651,85.07609091,31.01092647,30.60854412,24.01986765,2,7,12
Hungarian Grand Prix,2023,Oscar PIASTRI,PIA,81,Hungaroring,circuit,dry,82.736,84.44650746,30.94984058,30.14068116,23.87356522,2,4,5
Belgian Grand Prix,2023,Max VERSTAPPEN,VER,1,Spa-Francorchamps,circuit,wet,108.922,111.8834146,33.2307907,48.79944186,30.40676744,2,6,1
Belgian Grand Prix,2023,Logan SARGEANT,SAR,2,Spa-Francorchamps,circuit,wet,110.236,113.89705,32.87393023,51.0162093,30.8204186,3,18,17
Belgian Grand Prix,2023,Daniel RICCIARDO,RIC,3,Spa-Francorchamps,circuit,wet,110.994,113.955439,32.81565116,50.99934884,30.82095349,2,19,16
Belgian Grand Prix,2023,Lando NORRIS,NOR,4,Spa-Francorchamps,circuit,wet,111.682,113.4142439,33.50227907,49.72890698,30.8464186,2,7,7
Belgian Grand Prix,2023,Pierre GASLY,GAS,10,Spa-Francorchamps,circuit,wet,110.911,113.84,32.6257907,50.76909302,30.80709302,1,12,11
Belgian Grand Prix,2023,Sergio PEREZ,PER,11,Spa-Francorchamps,circuit,wet,110.308,112.4072195,33.35518605,49.15418605,30.50132558,2,2,2
Belgian Grand Prix,2023,Fernando ALONSO,ALO,14,Spa-Francorchamps,circuit,wet,110.938,113.0155854,33.2115814,49.77193023,30.69937209,2,9,5
Belgian Grand Prix,2023,Charles LECLERC,LEC,16,Spa-Francorchamps,circuit,wet,110.436,112.6424878,33.12634884,49.42069767,30.66516279,2,1,3
Belgian Grand Prix,2023,Lance STROLL,STR,18,Spa-Francorchamps,circuit,wet,111.297,113.7153333,33.01518605,50.41413953,30.74960465,1,10,9
Belgian Grand Prix,2023,Kevin MAGNUSSEN,MAG,20,Spa-Francorchamps,circuit,wet,110.993,114.0537317,33.02334884,50.82125581,30.76874419,2,16,15
Belgian Grand Prix,2023,Yuki TSUNODA,TSU,22,Spa-Francorchamps,circuit,wet,111.394,113.5995366,32.89325581,50.70334884,30.61539535,2,11,10
Belgian Grand Prix,2023,Alexander ALBON,ALB,23,Spa-Francorchamps,circuit,wet,109.841,113.6759,32.88897674,51.11681395,30.55874419,3,15,14
Belgian Grand Prix,2023,ZHOU Guanyu,ZHO,24,Spa-Francorchamps,circuit,wet,110.188,113.9153415,32.82446512,50.9367907,30.74967442,2,17,13
Belgian Grand Prix,2023,Nico HULKENBERG,HUL,27,Spa-Francorchamps,circuit,wet,109.907,114.2156098,33.05255814,50.89251163,30.88353488,2,20,18
Belgian Grand Prix,2023,Esteban OCON,OCO,31,Spa-Francorchamps,circuit,wet,110.439,113.4561951,32.76890698,50.45302326,30.80788372,2,14,8
Belgian Grand Prix,2023,Lewis HAMILTON,HAM,44,Spa-Francorchamps,circuit,wet,107.305,112.64775,33.25827907,49.64106977,30.70323256,3,3,4
Belgian Grand Prix,2023,Carlos SAINZ,SAI,55,Spa-Francorchamps,circuit,wet,113.138,116.6197619,33.122,52.31763636,31.64872727,1,4,
Belgian Grand Prix,2023,George RUSSELL,RUS,63,Spa-Francorchamps,circuit,wet,110.603,113.4226905,32.8572093,50.17555814,30.75193023,1,8,6
Belgian Grand Prix,2023,Valtteri BOTTAS,BOT,77,Spa-Francorchamps,circuit,wet,110.515,113.7275366,32.93681395,50.60197674,30.75139535,2,13,12
Belgian Grand Prix,2023,Oscar PIASTRI,PIA,81,Spa-Francorchamps,circuit,wet,,,,,,0,5,
Dutch Grand Prix,2023,Max VERSTAPPEN,VER,1,Zandvoort,circuit,wet,73.889,82.77881538,29.58426471,29.43491549,26.06250704,6,1,1
Dutch Grand Prix,2023,Logan SARGEANT,SAR,2,Zandvoort,circuit,wet,77.399,92.50815385,30.79130769,32.59623077,29.12061538,0,10,
Dutch Grand Prix,2023,Lando NORRIS,NOR,4,Zandvoort,circuit,wet,74.39,83.87521538,30.25475714,30.05212676,25.89859155,6,2,7
Dutch Grand Prix,2023,Pierre GASLY,GAS,10,Zandvoort,circuit,wet,74.441,84.18160606,29.88061429,29.67094366,26.18412676,5,12,3
Dutch Grand Prix,2023,Sergio PEREZ,PER,11,Zandvoort,circuit,wet,74.231,83.14352308,30.30395714,29.36208451,26.05526761,6,7,4
Dutch Grand Prix,2023,Fernando ALONSO,ALO,14,Zandvoort,circuit,wet,73.837,84.05489394,29.58277143,29.75280282,26.26969014,5,5,2
Dutch Grand Prix,2023,Charles LECLERC,LEC,16,Zandvoort,circuit,wet,77.277,85.58881579,30.277525,30.65065,26.035425,2,9,
Dutch Grand Prix,2023,Lance STROLL,STR,18,Zandvoort,circuit,wet,75.171,83.754375,30.31721429,29.95347887,26.3674507,7,11,11
Dutch Grand Prix,2023,Kevin MAGNUSSEN,MAG,20,Zandvoort,circuit,wet,75.489,84.31349231,30.38428571,30.07677465,26.28228169,6,18,16
Dutch Grand Prix,2023,Yuki TSUNODA,TSU,22,Zandvoort,circuit,wet,76.253,84.23092424,30.25974286,30.10653521,26.13119718,5,14,15
Dutch Grand Prix,2023,Alexander ALBON,ALB,23,Zandvoort,circuit,wet,74.468,84.40867164,29.63401449,30.32323944,26.26416901,4,4,8
Dutch Grand Prix,2023,ZHOU Guanyu,ZHO,24,Zandvoort,circuit,wet,75.417,82.40463158,29.51067213,29.05462295,25.30144262,4,16,
Dutch Grand Prix,2023,Nico HULKENBERG,HUL,27,Zandvoort,circuit,wet,74.472,84.33154545,29.8455,30.36007042,26.43161972,5,15,12
Dutch Grand Prix,2023,Esteban OCON,OCO,31,Zandvoort,circuit,wet,74.57,83.909,30.04787143,30.00250704,26.21870423,6,17,10
Dutch Grand Prix,2023,Liam LAWSON,LAW,40,Zandvoort,circuit,wet,74.82,83.7338125,30.7191,29.94276056,26.0846338,7,20,13
Dutch Grand Prix,2023,Lewis HAMILTON,HAM,44,Zandvoort,circuit,wet,73.904,84.86627273,29.74622857,30.33232394,26.06343662,5,13,6
Dutch Grand Prix,2023,Carlos SAINZ,SAI,55,Zandvoort,circuit,wet,74.934,84.60171212,29.79351429,30.00349296,26.19276056,5,6,5
Dutch Grand Prix,2023,George RUSSELL,RUS,63,Zandvoort,circuit,wet,75.124,83.57379688,30.58134286,29.83557746,26.31946479,7,3,17
Dutch Grand Prix,2023,Valtteri BOTTAS,BOT,77,Zandvoort,circuit,wet,74.698,84.62478788,30.12692857,30.28683099,26.3868169,5,19,14
Dutch Grand Prix,2023,Oscar PIASTRI,PIA,81,Zandvoort,circuit,wet,74.299,84.07472727,29.70585714,30.27142254,26.2796338,5,8,9
Italian Grand Prix,2023,Max VERSTAPPEN,VER,1,Monza,circuit,dry,85.24,86.27710204,28.5987,29.65008,28.41598,1,2,1
Italian Grand Prix,2023,Logan SARGEANT,SAR,2,Monza,circuit,dry,86.84,87.59277083,28.72802041,30.26983673,28.99891837,1,15,13
Italian Grand Prix,2023,Lando NORRIS,NOR,4,Monza,circuit,dry,86.144,87.11830612,28.74276,30.1138,28.64502,1,9,8
Italian Grand Prix,2023,Pierre GASLY,GAS,10,Monza,circuit,dry,85.758,87.276,29.16983673,29.97210204,28.99810204,2,17,15
Italian Grand Prix,2023,Sergio PEREZ,PER,11,Monza,circuit,dry,85.522,86.37087755,28.62944,29.84288,28.2757,1,5,2
Italian Grand Prix,2023,Fernando ALONSO,ALO,14,Monza,circuit,dry,86.105,87.07806122,28.58236,30.12586,28.77372,1,10,9
Italian Grand Prix,2023,Charles LECLERC,LEC,16,Monza,circuit,dry,85.58,86.48822449,28.52982,29.8729,28.47258,1,3,4
Italian Grand Prix,2023,Lance STROLL,STR,18,Monza,circuit,dry,86.617,87.75229167,28.69302041,30.29357143,29.19628571,1,20,16
Italian Grand Prix,2023,Kevin MAGNUSSEN,MAG,20,Monza,circuit,dry,86.278,87.69242553,29.35481633,29.99918367,29.16234694,2,19,18
Italian Grand Prix,2023,Yuki TSUNODA,TSU,22,Monza,circuit,dry,,,,,,0,11,
Italian Grand Prix,2023,Alexander ALBON,ALB,23,Monza,circuit,dry,86.389,87.09916327,28.66702,30.0842,28.75806,1,6,7
Italian Grand Prix,2023,ZHOU Guanyu,ZHO,24,Monza,circuit,dry,85.983,87.30878723,29.09229167,30.06681633,28.99032653,2,16,14
Italian Grand Prix,2023,Nico HULKENBERG,HUL,27,Monza,circuit,dry,85.894,87.54321277,29.31559184,30.10661224,28.95567347,2,13,17
Italian Grand Prix,2023,Esteban OCON,OCO,31,Monza,circuit,dry,86.963,88.43091892,29.04428947,30.20810526,29.67713158,1,18,
Italian Grand Prix,2023,Liam LAWSON,LAW,40,Monza,circuit,dry,85.842,87.16982979,28.98761224,30.00026531,28.99244898,2,12,11
Italian Grand Prix,2023,Lewis HAMILTON,HAM,44,Monza,circuit,dry,85.582,86.95577551,28.6405,29.99132,28.7044,1,8,6
Italian Grand Prix,2023,Carlos SAINZ,SAI,55,Monza,circuit,dry,85.501,86.49912245,28.65516,29.83082,28.4184,1,1,3
Italian Grand Prix,2023,George RUSSELL,RUS,63,Monza,circuit,dry,85.847,86.62289796,28.63484,29.8504,28.5114,1,4,5
Italian Grand Prix,2023,Valtteri BOTTAS,BOT,77,Monza,circuit,dry,85.988,87.4320625,28.669,30.2015102,28.95222449,1,14,10
Italian Grand Prix,2023,Oscar PIASTRI,PIA,81,Monza,circuit,dry,85.072,87.07012766,29.31485714,29.95446939,28.74583673,2,7,12
Singapore Grand Prix,2023,Max VERSTAPPEN,VER,1,Singapore,street,dry,96.575,103.1630667,30.37878689,43.89901639,29.14895082,1,11,5
Singapore Grand Prix,2023,Logan SARGEANT,SAR,2,Singapore,street,dry,98.531,102.137339,29.93433333,44.1705082,29.14218033,2,18,14
Singapore Grand Prix,2023,Lando NORRIS,NOR,4,Singapore,street,dry,98.046,101.8417333,30.20486885,44.04990164,28.8897377,1,4,2
Singapore Grand Prix,2023,Pierre GASLY,GAS,10,Singapore,street,dry,98.277,102.6007833,30.25022951,44.2274918,29.223,1,12,6
Singapore Grand Prix,2023,Sergio PEREZ,PER,11,Singapore,street,dry,97.108,103.6837667,30.26254098,44.32111475,29.35672131,1,13,8
Singapore Grand Prix,2023,Fernando ALONSO,ALO,14,Singapore,street,dry,96.456,102.6152712,30.92608197,44.10070492,29.5247541,2,7,15
Singapore Grand Prix,2023,Charles LECLERC,LEC,16,Singapore,street,dry,98.275,102.15475,30.49765574,44.07431148,28.93706557,1,3,4
Singapore Grand Prix,2023,Kevin MAGNUSSEN,MAG,20,Singapore,street,dry,98.107,102.2454237,30.56303279,44.3612459,29.3575082,2,6,10
Singapore Grand Prix,2023,Yuki TSUNODA,TSU,22,Singapore,street,dry,,,,,,0,15,
Singapore Grand Prix,2023,Alexander ALBON,ALB,23,Singapore,street,dry,97.342,102.2117288,30.43080328,44.56529508,29.22944262,2,14,11
Singapore Grand Prix,2023,ZHOU Guanyu,ZHO,24,Singapore,street,dry,99.316,103.1704068,30.77445902,44.37180328,29.21455738,2,19,12
Singapore Grand Prix,2023,Nico HULKENBERG,HUL,27,Singapore,street,dry,99.923,103.3091333,30.45162295,44.62388525,29.42331148,1,9,13
Singapore Grand Prix,2023,Esteban OCON,OCO,31,Singapore,street,dry,99.93,102.525125,30.37382927,44.60690244,29.34470732,1,8,
Singapore Grand Prix,2023,Liam LAWSON,LAW,40,Singapore,street,dry,99.028,103.0062333,30.50181967,44.24267213,29.3932459,1,10,9
Singapore Grand Prix,2023,Lewis HAMILTON,HAM,44,Singapore,street,dry,95.867,101.3259661,30.622,43.71718033,28.83563934,2,5,3
Singapore Grand Prix,2023,Carlos SAINZ,SAI,55,Singapore,street,dry,97.666,101.7589667,30.4427377,43.77413115,28.9652459,1,1,1
Singapore Grand Prix,2023,George RUSSELL,RUS,63,Singapore,street,dry,96.273,101.3834828,30.5111,43.6475,29.06073333,2,2,16
Singapore Grand Prix,2023,Valtteri BOTTAS,BOT,77,Singapore,street,dry,98.075,105.0173265,30.8326,44.95284,29.54656,1,16,
Singapore Grand Prix,2023,Oscar PIASTRI,PIA,81,Singapore,street,dry,98.492,102.6534333,30.22306557,44.23813115,29.25962295,1,17,7
Japanese Grand Prix,2023,Max VERSTAPPEN,VER,1,Suzuka,circuit,dry,94.183,102.08278,37.79290385,44.96711538,19.89848077,2,1,1
Japanese Grand Prix,2023,Logan SARGEANT,SAR,2,Suzuka,circuit,dry,98.848,108.6325556,44.19985714,48.28495238,22.02704762,3,,
Japanese Grand Prix,2023,Lando NORRIS,NOR,4,Suzuka,circuit,dry,95.247,102.3916,37.90386275,45.08907692,20.03751923,2,3,2
Japanese Grand Prix,2023,Pierre GASLY,GAS,10,Suzuka,circuit,dry,96.371,103.21492,38.32613462,45.35305769,20.15057692,2,12,10
Japanese Grand Prix,2023,Sergio PEREZ,PER,11,Suzuka,circuit,dry,99.704,114.0867,46.56766667,51.54121429,25.21314286,4,5,
Japanese Grand Prix,2023,Fernando ALONSO,ALO,14,Suzuka,circuit,dry,97.203,103.3759,38.29519231,45.34294231,20.28401923,2,10,8
Japanese Grand Prix,2023,Charles LECLERC,LEC,16,Suzuka,circuit,dry,96.362,102.84938,38.07365385,45.27440385,20.02801923,2,4,4
Japanese Grand Prix,2023,Lance STROLL,STR,18,Suzuka,circuit,dry,99.05,111.9822222,41.79363158,48.51378947,21.99836842,1,17,
Japanese Grand Prix,2023,Kevin MAGNUSSEN,MAG,20,Suzuka,circuit,dry,97.842,103.8366939,38.44829412,46.08743137,20.25888235,2,15,15
Japanese Grand Prix,2023,Yuki TSUNODA,TSU,22,Suzuka,circuit,dry,97.768,103.8339592,38.55566667,45.64594118,20.19352941,2,9,12
Japanese Grand Prix,2023,Alexander ALBON,ALB,23,Suzuka,circuit,dry,99.185,106.5205217,42.60636,46.41804,21.58448,2,13,
Japanese Grand Prix,2023,ZHOU Guanyu,ZHO,24,Suzuka,circuit,dry,97.791,102.4635625,38.70328,45.32401961,20.22527451,3,19,13
Japanese Grand Prix,2023,Nico HULKENBERG,HUL,27,Suzuka,circuit,dry,97.25,103.5062708,38.82562745,45.4115098,20.20215686,3,18,14
Japanese Grand Prix,2023,Esteban OCON,OCO,31,Suzuka,circuit,dry,97.398,102.27792,38.13954902,45.158,20.14446154,2,14,9
Japanese Grand Prix,2023,Liam LAWSON,LAW,40,Suzuka,circuit,dry,98.267,103.8247959,38.55066667,45.61052941,20.24684314,2,11,11
Japanese Grand Prix,2023,Lewis HAMILTON,HAM,44,Suzuka,circuit,dry,95.611,102.82968,38.08657692,45.35544231,19.94748077,2,7,5
Japanese Grand Prix,2023,Carlos SAINZ,SAI,55,Suzuka,circuit,dry,96.187,102.94298,38.14946154,45.33763462,19.9875,2,6,6
Japanese Grand Prix,2023,George RUSSELL,RUS,63,Suzuka,circuit,dry,97.653,103.2117451,37.96857692,45.55784615,19.97190385,1,8,7
Japanese Grand Prix,2023,Valtteri BOTTAS,BOT,77,Suzuka,circuit,dry,106.852,130.7615,60.71433333,54.26283333,26.506,2,16,
Japanese Grand Prix,2023,Oscar PIASTRI,PIA,81,Suzuka,circuit,dry,96.328,102.38064,38.01632692,45.13276923,20.11965385,2,2,3
Qatar Grand Prix,2023,Max VERSTAPPEN,VER,1,Lusail,circuit,dry,84.319,90.92137736,34.59123214,30.26892857,27.1105,3,1,1
Qatar Grand Prix,2023,Logan SARGEANT,SAR,2,Lusail,circuit,dry,87.983,95.023,35.73489744,31.56633333,28.6735641,2,16,
Qatar Grand Prix,2023,Lando NORRIS,NOR,4,Lusail,circuit,dry,84.842,90.86015094,34.50917857,30.43601786,26.96266071,3,10,3
Qatar Grand Prix,2023,Pierre GASLY,GAS,10,Lusail,circuit,dry,85.793,91.82760377,35.22344643,30.46633929,27.377,3,7,12
Qatar Grand Prix,2023,Sergio PEREZ,PER,11,Lusail,circuit,dry,86.22,91.63337736,34.96339286,30.79430357,27.09821429,3,13,10
Qatar Grand Prix,2023,Fernando ALONSO,ALO,14,Lusail,circuit,dry,86.045,91.71243396,34.98965455,30.48028571,27.34760714,3,4,6
Qatar Grand Prix,2023,Charles LECLERC,LEC,16,Lusail,circuit,dry,84.992,91.48941509,34.83816071,30.42235714,27.292,3,5,5
Qatar Grand Prix,2023,Lance STROLL,STR,18,Lusail,circuit,dry,86.352,91.26364151,34.95314286,30.6205,27.346875,3,17,11
Qatar Grand Prix,2023,Kevin MAGNUSSEN,MAG,20,Lusail,circuit,dry,87.067,91.58507692,35.06381481,30.73205455,27.55712727,3,19,14
Qatar Grand Prix,2023,Yuki TSUNODA,TSU,22,Lusail,circuit,dry,87.174,92.55771154,35.3344,30.72349091,27.533,3,11,15
Qatar Grand Prix,2023,Alexander ALBON,ALB,23,Lusail,circuit,dry,86.666,91.99916981,35.03583929,30.69291071,27.40998214,3,14,13
Qatar Grand Prix,2023,ZHOU Guanyu,ZHO,24,Lusail,circuit,dry,86.323,91.87626415,34.90441071,30.66821429,27.34416071,3,20,9
Qatar Grand Prix,2023,Nico HULKENBERG,HUL,27,Lusail,circuit,dry,86.444,92.29963462,35.35098182,30.74974545,27.55878182,3,15,16
Qatar Grand Prix,2023,Esteban OCON,OCO,31,Lusail,circuit,dry,86.45,91.82911321,35.13308929,30.50164286,27.31078571,3,8,7
Qatar Grand Prix,2023,Liam LAWSON,LAW,40,Lusail,circuit,dry,87.113,92.06194231,35.45849091,30.834,27.4524,3,18,17
Qatar Grand Prix,2023,Lewis HAMILTON,HAM,44,Lusail,circuit,dry,,,,,,0,3,
Qatar Grand Prix,2023,George RUSSELL,RUS,63,Lusail,circuit,dry,85.77,90.01182692,34.91776786,30.21939286,26.94128571,4,2,4
Qatar Grand Prix,2023,Valtteri BOTTAS,BOT,77,Lusail,circuit,dry,86.652,91.19626415,34.93044643,30.497625,27.50205357,3,9,8
Qatar Grand Prix,2023,Oscar PIASTRI,PIA,81,Lusail,circuit,dry,84.921,90.89881132,34.5015,30.40044643,27.10416071,3,6,2
United States Grand Prix,2023,Max VERSTAPPEN,VER,1,Austin,circuit,dry,100.028,101.376566,28.04956364,40.74441818,33.31192727,2,6,1
United States Grand Prix,2023,Logan SARGEANT,SAR,2,Austin,circuit,dry,101.238,102.8313396,28.48862963,41.13989091,33.97410909,2,20,10
United States Grand Prix,2023,Daniel RICCIARDO,RIC,3,Austin,circuit,dry,99.366,103.2773077,28.67912963,41.51624074,33.88624074,2,15,15
United States Grand Prix,2023,Lando NORRIS,NOR,4,Austin,circuit,dry,99.985,101.6628679,28.07164815,40.86429091,33.44376364,2,2,2
United States Grand Prix,2023,Pierre GASLY,GAS,10,Austin,circuit,dry,100.412,102.2182075,28.42011111,40.8956,33.6306,2,7,6
United States Grand Prix,2023,Sergio PEREZ,PER,11,Austin,circuit,dry,99.737,101.6867358,28.15123636,40.84790909,33.39632727,2,9,4
United States Grand Prix,2023,Fernando ALONSO,ALO,14,Austin,circuit,dry,99.954,102.6545217,28.46541667,41.08827083,33.9001875,2,17,
United States Grand Prix,2023,Charles LECLERC,LEC,16,Austin,circuit,dry,101.025,102.2157037,27.81816364,41.03423636,33.73927273,1,1,
United States Grand Prix,2023,Lance STROLL,STR,18,Austin,circuit,dry,99.908,102.1268679,28.25203636,40.97990909,33.58821818,2,19,7
United States Grand Prix,2023,Kevin MAGNUSSEN,MAG,20,Austin,circuit,dry,101.506,103.2514808,28.54362264,41.50212963,34.01394444,2,14,14
United States Grand Prix,2023,Yuki TSUNODA,TSU,22,Austin,circuit,dry,98.139,102.3097692,28.67229091,41.23636364,33.48210909,3,11,8
United States Grand Prix,2023,Alexander ALBON,ALB,23,Austin,circuit,dry,101.318,102.7579623,28.46169091,41.08309091,33.959,2,18,9
United States Grand Prix,2023,ZHOU Guanyu,ZHO,24,Austin,circuit,dry,101.879,103.2249808,28.57005556,41.43740741,33.99266667,2,12,13
United States Grand Prix,2023,Nico HULKENBERG,HUL,27,Austin,circuit,dry,100.925,102.8483585,28.51730909,41.12458182,33.95849091,2,16,11
United States Grand Prix,2023,Esteban OCON,OCO,31,Austin,circuit,dry,104.789,108.2278,28.9002,42.3382,36.9894,0,8,
United States Grand Prix,2023,Lewis HAMILTON,HAM,44,Austin,circuit,dry,99.582,101.4183585,28.08418182,40.81529091,33.26209091,2,3,
United States Grand Prix,2023,Carlos SAINZ,SAI,55,Austin,circuit,dry,100.034,101.7058491,28.16578182,40.74952727,33.48647273,2,4,3
United States Grand Prix,2023,George RUSSELL,RUS,63,Austin,circuit,dry,99.393,101.8144528,28.15496364,41.02049091,33.34694545,2,5,5
United States Grand Prix,2023,Valtteri BOTTAS,BOT,77,Austin,circuit,dry,101.972,103.0650189,28.56285455,41.32521818,33.91403636,2,13,12
United States Grand Prix,2023,Oscar PIASTRI,PIA,81,Austin,circuit,dry,102.705,105.9327778,27.773,42.34466667,35.81511111,0,10,
Mexico City Grand Prix,2023,Max VERSTAPPEN,VER,1,Mexico City,circuit,dry,81.644,84.46547761,30.10398529,32.90928571,22.39982857,3,3,1
Mexico City Grand Prix,2023,Logan SARGEANT,SAR,2,Mexico City,circuit,dry,83.003,86.61761194,30.51101493,33.99118841,22.79824638,2,,16
Mexico City Grand Prix,2023,Daniel RICCIARDO,RIC,3,Mexico City,circuit,dry,82.679,86.25072059,30.92908696,33.4243,22.63864286,2,4,7
Mexico City Grand Prix,2023,Lando NORRIS,NOR,4,Mexico City,circuit,dry,81.944,85.01526866,30.89404348,33.1365,22.60282857,3,19,5
Mexico City Grand Prix,2023,Pierre GASLY,GAS,10,Mexico City,circuit,dry,83.23,86.50083824,30.80891304,33.53384286,22.84074286,2,11,11
Mexico City Grand Prix,2023,Sergio PEREZ,PER,11,Mexico City,circuit,dry,,,,,,0,5,
Mexico City Grand Prix,2023,Fernando ALONSO,ALO,14,Mexico City,circuit,dry,83.531,88.22590909,31.33444444,34.2605,23.47121739,2,13,
Mexico City Grand Prix,2023,Charles LECLERC,LEC,16,Mexico City,circuit,dry,82.332,86.07569118,29.85655882,33.31461429,22.57885714,2,1,3
Mexico City Grand Prix,2023,Lance STROLL,STR,18,Mexico City,circuit,dry,83.257,87.06203175,30.53969841,33.9932,23.20784615,2,18,17
